smiles,pIC50,mol,num_atoms,logP,molecular_weight,fingerprint
Cc1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,7.3872161432802645,<rdkit.Chem.rdchem.Mol object at 0x794efd779620>,27,4.450340000000002,383.814,[0 0 0 ... 0 0 1]
Cc1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,6.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x794f00542650>,27,4.450340000000002,383.814,[0 0 0 ... 0 0 1]
Cc1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,5.106793246940152,<rdkit.Chem.rdchem.Mol object at 0x794f00542ab0>,27,4.450340000000002,383.814,[0 0 0 ... 0 0 1]
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,6.769551078621726,<rdkit.Chem.rdchem.Mol object at 0x794f00542b20>,34,3.614320000000001,482.9030000000001,[0 0 0 ... 0 0 0]
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,7.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x794f00542c00>,34,3.614320000000001,482.9030000000001,[0 0 0 ... 0 0 0]
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,6.356547323513812,<rdkit.Chem.rdchem.Mol object at 0x794f005428f0>,34,3.614320000000001,482.9030000000001,[0 0 0 ... 0 0 0]
CN(c1ccccc1)c1ncnc2ccc(N/N=N/Cc3ccccn3)cc12,5.031517051446065,<rdkit.Chem.rdchem.Mol object at 0x794f00542c70>,28,4.772000000000004,369.43200000000013,[0 0 0 ... 0 0 0]
CC(=C(C#N)C#N)c1ccc(NC(=O)CCC(=O)O)cc1,3.3010299956639813,<rdkit.Chem.rdchem.Mol object at 0x794f00542b90>,21,2.3105600000000006,283.287,[0 0 0 ... 0 0 0]
O=C(O)/C=C/c1ccc(O)cc1,2.5228787452803374,<rdkit.Chem.rdchem.Mol object at 0x794f00542ce0>,12,1.49,164.16,[0 0 0 ... 0 0 0]
N#CC(C#N)=Cc1cc(O)ccc1[N+](=O)[O-],4.017728766960431,<rdkit.Chem.rdchem.Mol object at 0x794f005429d0>,16,1.73096,215.16799999999998,[0 0 0 ... 0 0 0]
Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)N(C)c2ncnc(Nc3ccc(F)c(Cl)c3)c21,5.274905478918531,<rdkit.Chem.rdchem.Mol object at 0x794f00542dc0>,38,3.228220000000002,539.9990000000001,[0 0 0 ... 0 0 0]
COc1cc(/C=C(\C#N)C(=O)O)cc(OC)c1O,3.5783960731301687,<rdkit.Chem.rdchem.Mol object at 0x794f00542e30>,18,1.40098,249.22199999999998,[0 0 0 ... 0 0 0]
N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)cc1,6.903089986991944,<rdkit.Chem.rdchem.Mol object at 0x794f00542f80>,18,1.55914,236.234,[0 0 0 ... 0 0 0]
COc1cc(C=C(C#N)C#N)cc(OC)c1,2.9030899869919438,<rdkit.Chem.rdchem.Mol object at 0x794f00542ff0>,16,2.13436,214.224,[0 0 0 ... 0 0 0]
N#CC(C#N)=Cc1ccc(N2CCOCC2)cc1,3.2041199826559246,<rdkit.Chem.rdchem.Mol object at 0x794f00542f10>,18,1.95376,239.2779999999999,[0 0 0 ... 0 0 0]
N#CC(C#N)=Cc1ccc(O)c(O)c1,4.455931955649724,<rdkit.Chem.rdchem.Mol object at 0x794f00543060>,14,1.52836,186.17,[0 0 0 ... 0 0 0]
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,3.0457574905606752,<rdkit.Chem.rdchem.Mol object at 0x794f00543140>,14,0.052200000000000135,197.18999999999997,[0 1 0 ... 0 0 0]
CCN(CC)CC(O)CNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,9.346787486224656,<rdkit.Chem.rdchem.Mol object at 0x794f00542ea0>,38,3.57442,542.0150000000001,[0 1 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,5.0,<rdkit.Chem.rdchem.Mol object at 0x794f005430d0>,15,0.4900799999999999,204.18499999999997,[0 0 0 ... 0 0 0]
N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)c([N+](=O)[O-])c1,4.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x794f00543290>,21,1.4673399999999999,281.231,[0 0 0 ... 0 0 0]
COc1ccc(NN=C(C#N)C#N)cc1,3.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x794f00543370>,15,1.5102599999999997,200.20100000000002,[0 0 0 ... 0 0 0]
COc1cc(C=C(C#N)C#N)cc(OC)c1O,3.070581074285707,<rdkit.Chem.rdchem.Mol object at 0x794f00543300>,17,1.83996,230.22299999999998,[0 0 0 ... 0 0 0]
N#CC(C#N)=Cc1cc(O)c(O)c(O)c1,5.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x794f005433e0>,15,1.2339599999999997,202.16899999999998,[0 0 0 ... 0 0 0]
C/N=N/Nc1ccc2ncnc(N(C)c3ccccc3)c2c1,5.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x794f005431b0>,22,3.806600000000002,292.34600000000006,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc([N+](=O)[O-])cc1)C(=O)O,2.886056647693163,<rdkit.Chem.rdchem.Mol object at 0x794f00543450>,16,1.5863800000000001,218.16799999999998,[0 0 0 ... 0 0 0]
N#C/C(=C/c1ccc[nH]1)C(=O)O,2.8664610916297826,<rdkit.Chem.rdchem.Mol object at 0x794f00543530>,12,1.0062799999999998,162.14799999999997,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)cc1)C(=O)O,3.7825160557860937,<rdkit.Chem.rdchem.Mol object at 0x794f00543610>,14,1.3837799999999998,189.17,[0 0 0 ... 0 0 0]
N#CC(C#N)=Cc1ccncc1,3.6020599913279625,<rdkit.Chem.rdchem.Mol object at 0x794f00543680>,12,1.51216,155.15999999999997,[0 0 0 ... 0 0 0]
N#CC(C#N)=Cc1ccc(F)cc1,2.9030899869919438,<rdkit.Chem.rdchem.Mol object at 0x794f00543220>,13,2.25626,172.16199999999998,[0 0 0 ... 0 0 0]
N#CC(C#N)=Cc1ccc(O)c([N+](=O)[O-])c1,3.9030899869919438,<rdkit.Chem.rdchem.Mol object at 0x794f005435a0>,16,1.7309600000000003,215.16799999999998,[0 0 0 ... 0 0 0]
CN(C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.853871964321762,<rdkit.Chem.rdchem.Mol object at 0x794f005437d0>,23,4.587100000000003,326.791,[0 0 0 ... 0 0 0]
CC(=C(C#N)C#N)c1ccc(N)cc1,2.9030899869919438,<rdkit.Chem.rdchem.Mol object at 0x794f00543840>,14,2.08946,183.214,[0 0 0 ... 0 0 0]
N#CCNC(=O)/C(C#N)=C/c1ccc(O)cc1,3.2041199826559246,<rdkit.Chem.rdchem.Mol object at 0x794f005436f0>,17,0.93896,227.223,[0 0 0 ... 0 0 0]
Cc1cccc(Nc2ncnc3ccc(N)cc23)c1,6.0,<rdkit.Chem.rdchem.Mol object at 0x794f005438b0>,19,3.2640200000000004,250.30500000000004,[0 0 0 ... 0 0 0]
C/N=N/Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.0,<rdkit.Chem.rdchem.Mol object at 0x794f00543920>,22,4.435700000000002,312.76400000000007,[0 0 0 ... 0 0 0]
CN(C)/N=N/c1ccc2ncnc(N(C)c3ccccc3)c2c1,4.874518734299406,<rdkit.Chem.rdchem.Mol object at 0x794f00543a00>,23,3.958000000000003,306.373,[0 0 0 ... 0 0 0]
N#CC(C#N)=CNc1ccc(O)cc1,3.4559319556497243,<rdkit.Chem.rdchem.Mol object at 0x794f00543ae0>,14,1.7351599999999998,185.186,[0 0 0 ... 0 0 0]
O=CN/C=C/c1cc(O)ccc1O,4.853871964321762,<rdkit.Chem.rdchem.Mol object at 0x794f00543990>,13,0.8144999999999998,179.17499999999998,[0 0 0 ... 0 0 0]
Brc1cccc(Nc2ncnc3ccc(N/N=N/Cc4ccccn4)cc23)c1,6.623423042943488,<rdkit.Chem.rdchem.Mol object at 0x794f00543b50>,28,5.510200000000003,434.30100000000016,[0 0 0 ... 0 0 0]
Brc1cccc(Nc2ncnc3ccc(N/N=N/CCN4CCOCC4)cc23)c1,7.1938200260161125,<rdkit.Chem.rdchem.Mol object at 0x794f00543a70>,29,4.247200000000003,456.34800000000035,[0 0 0 ... 0 0 0]
N#CC(C#N)=C1C(=O)NC(=O)NC1=O,2.853871964321762,<rdkit.Chem.rdchem.Mol object at 0x794f00543bc0>,14,-1.30384,190.118,[0 0 0 ... 0 0 0]
N#CC(C#N)=Cc1ccc(C(=O)O)cc1,3.3665315444204134,<rdkit.Chem.rdchem.Mol object at 0x794f00543c30>,15,1.81536,198.18099999999998,[0 0 0 ... 0 0 0]
O=C1Nc2ncnc(Nc3ccc(F)c(Cl)c3)c2/C1=C/c1ccc(C(=O)NCCN2CCOCC2)[nH]1,7.657577319177793,<rdkit.Chem.rdchem.Mol object at 0x794f00543d10>,36,2.895500000000001,511.9450000000004,[0 0 0 ... 0 0 0]
N#CC(C#N)=C(O)c1cc(O)c(O)c(O)c1,4.8696662315049934,<rdkit.Chem.rdchem.Mol object at 0x794f00543ca0>,16,1.1196599999999999,218.16799999999998,[0 0 0 ... 0 0 0]
COc1ccc(C=C(C#N)C#N)cc1O,3.6020599913279625,<rdkit.Chem.rdchem.Mol object at 0x794f00543df0>,15,1.8313599999999997,200.19699999999997,[0 0 0 ... 0 0 0]
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,8.346787486224656,<rdkit.Chem.rdchem.Mol object at 0x794f00543d80>,42,4.824820000000003,559.6300000000002,[0 0 0 ... 0 0 0]
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,7.0,<rdkit.Chem.rdchem.Mol object at 0x794f00543760>,42,4.824820000000003,559.6300000000002,[0 0 0 ... 0 0 0]
Nc1ccc2ncnc(NCc3ccccc3)c2c1,6.29413628771608,<rdkit.Chem.rdchem.Mol object at 0x794f00543ed0>,19,2.8241000000000014,250.30500000000004,[0 0 0 ... 0 0 0]
N#CC(C#N)=Cc1ccc([N+](=O)[O-])c(O)c1,3.3467874862246565,<rdkit.Chem.rdchem.Mol object at 0x794f00543e60>,16,1.7309599999999998,215.16799999999995,[0 0 0 ... 0 0 0]
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c1C,6.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x794f00543f40>,37,4.5219400000000025,526.0160000000002,[0 0 0 ... 0 0 0]
Cc1cc(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]c1C(=O)N1CCN(C)CC1,6.6777807052660805,<rdkit.Chem.rdchem.Mol object at 0x794f005434c0>,35,3.5295200000000015,495.94600000000037,[0 0 0 ... 0 0 0]
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(c3)CCC4)c21,5.85078088734462,<rdkit.Chem.rdchem.Mol object at 0x794f00542500>,35,3.3105200000000012,470.53300000000024,[0 0 0 ... 0 0 0]
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(c3)CCC4)c21,5.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x794f00542d50>,35,3.3105200000000012,470.53300000000024,[0 0 0 ... 0 0 0]
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(c3)CCC4)c21,5.364516253185088,<rdkit.Chem.rdchem.Mol object at 0x794efc25c040>,35,3.3105200000000012,470.53300000000024,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(F)cc1)C(=O)O,3.0793549985932125,<rdkit.Chem.rdchem.Mol object at 0x794efc25c0b0>,14,1.8172799999999998,191.161,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(C=O)cc1)C(=O)O,4.327902142064283,<rdkit.Chem.rdchem.Mol object at 0x794efc25c120>,15,1.49068,201.18099999999998,[0 0 0 ... 0 0 0]
O=C(O)/C=C/c1ccc(O)c(O)c1,2.9208187539523753,<rdkit.Chem.rdchem.Mol object at 0x794efc25c190>,13,1.1956,180.159,[0 0 0 ... 0 0 0]
Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,8.187086643357144,<rdkit.Chem.rdchem.Mol object at 0x794efc25c200>,37,3.203920000000001,525.9720000000001,[0 0 0 ... 0 0 0]
Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,7.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x794efc25c270>,37,3.203920000000001,525.9720000000001,[0 0 0 ... 0 0 0]
Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,5.688246138944246,<rdkit.Chem.rdchem.Mol object at 0x794efc25c2e0>,37,3.203920000000001,525.9720000000001,[0 0 0 ... 0 0 0]
CN(c1ccccc1)c1ncnc2ccc(N)cc12,5.075720713938118,<rdkit.Chem.rdchem.Mol object at 0x794efc25c350>,19,2.9799000000000007,250.30499999999998,[0 0 0 ... 0 0 0]
COc1cc(/C(C)=C(\C#N)C(=O)O)ccc1O,2.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x794efc25c3c0>,17,1.78248,233.22299999999998,[0 0 0 ... 0 0 0]
N#CC(C#N)=Cc1ccc(O)cc1,3.2518119729937993,<rdkit.Chem.rdchem.Mol object at 0x794efc25c430>,13,1.82276,170.171,[0 0 0 ... 0 0 0]
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(N3CCCCC3)c21,4.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x794efc25c4a0>,31,2.0685199999999995,422.48900000000026,[0 0 1 ... 0 0 0]
N#CC(C#N)Cc1ccc(O)cc1,2.1870866433571443,<rdkit.Chem.rdchem.Mol object at 0x794efc25c510>,13,1.5980599999999998,172.187,[0 1 0 ... 0 0 0]
COc1ccc(C=C(C#N)C#N)cc1,2.9030899869919438,<rdkit.Chem.rdchem.Mol object at 0x794efc25c580>,14,2.1257600000000005,184.19799999999998,[0 0 0 ... 0 0 0]
CCN1CCN(C(=O)c2cc(C)c(/C=C3\C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c43)[nH]2)CC1,7.886056647693163,<rdkit.Chem.rdchem.Mol object at 0x794efc25c5f0>,36,3.919620000000001,509.97300000000024,[0 0 0 ... 0 0 0]
CCN1CCN(C(=O)c2cc(C)c(/C=C3\C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c43)[nH]2)CC1,6.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x794efc25c660>,36,3.919620000000001,509.97300000000024,[0 0 0 ... 0 0 0]
CCN1CCN(C(=O)c2cc(C)c(/C=C3\C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c43)[nH]2)CC1,5.1249387366083,<rdkit.Chem.rdchem.Mol object at 0x794efc25c6d0>,36,3.919620000000001,509.97300000000024,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)cc1)C(N)=O,3.0969100130080562,<rdkit.Chem.rdchem.Mol object at 0x794efc25c740>,14,0.7844799999999998,188.18599999999998,[0 0 0 ... 0 0 0]
N#CC(C#N)=Cc1ccc(C=O)cc1,4.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x794efc25c7b0>,14,1.9296599999999997,182.182,[0 0 0 ... 0 0 0]
N#CC(C#N)=Cc1cc(O)cc(O)c1,4.431798275933005,<rdkit.Chem.rdchem.Mol object at 0x794efc25c820>,14,1.52836,186.17,[0 0 0 ... 0 0 0]
COc1ccc(/C=C(\C#N)C(=O)O)cc1,3.0793549985932125,<rdkit.Chem.rdchem.Mol object at 0x794efc25c890>,15,1.68678,203.19699999999997,[0 0 0 ... 0 0 0]
Cc1cc(C(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,7.5376020021010435,<rdkit.Chem.rdchem.Mol object at 0x794efc25c900>,29,3.8401200000000006,413.7960000000001,[0 0 0 ... 0 0 0]
Cc1cc(C(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,5.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x794efc25c970>,29,3.8401200000000006,413.7960000000001,[0 0 0 ... 0 0 0]
Cc1cc(C(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,4.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x794efc25c9e0>,29,3.8401200000000006,413.7960000000001,[0 0 0 ... 0 0 0]
COc1cc(/C=C(\C#N)C(=O)O)ccc1O,3.4881166390211256,<rdkit.Chem.rdchem.Mol object at 0x794efc25ca50>,16,1.39238,219.196,[0 0 0 ... 0 0 0]
COc1cc(C=C(C#N)C#N)cc(O)c1O,5.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x794efc25cac0>,16,1.53696,216.196,[0 0 0 ... 0 0 0]
Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x794efc25cb30>,19,3.609000000000001,270.72300000000007,[0 0 0 ... 0 0 0]
Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.356547323513812,<rdkit.Chem.rdchem.Mol object at 0x794efc25cba0>,19,3.7181000000000015,315.17400000000004,[0 0 0 ... 0 0 0]
COc1ccc(C(O)=C(C#N)C#N)cc1,3.3467874862246565,<rdkit.Chem.rdchem.Mol object at 0x794efc25cc10>,15,2.0114600000000005,200.197,[0 0 0 ... 0 0 0]
N#C/C(=C/c1cc(O)ccc1O)C(=O)O,4.1249387366083,<rdkit.Chem.rdchem.Mol object at 0x794efc25cc80>,15,1.0893799999999998,205.16899999999998,[0 0 0 ... 0 0 0]
Cc1cc(CCC(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,8.327902142064282,<rdkit.Chem.rdchem.Mol object at 0x794efc25ccf0>,31,4.1591200000000015,441.8500000000001,[0 0 0 ... 0 0 0]
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c21,8.744727494896694,<rdkit.Chem.rdchem.Mol object at 0x794efc25cd60>,42,4.219820000000002,560.6180000000002,[0 0 0 ... 0 1 0]
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c21,7.0,<rdkit.Chem.rdchem.Mol object at 0x794efc25cdd0>,42,4.219820000000002,560.6180000000002,[0 0 0 ... 0 1 0]
N#CC(C#N)=Cc1ccc(NC(=O)CCC(=O)O)cc1,3.193820026016113,<rdkit.Chem.rdchem.Mol object at 0x794efc25ce40>,20,1.9204599999999998,269.25999999999993,[0 0 0 ... 0 0 0]
N#CC(C#N)=NNc1ccc(O)cc1,3.6478174818886373,<rdkit.Chem.rdchem.Mol object at 0x794efc25ceb0>,14,1.20726,186.174,[0 0 0 ... 0 0 0]
N#CC(C#N)=Cc1ccc2c(c1)OCO2,3.4559319556497243,<rdkit.Chem.rdchem.Mol object at 0x794efc25cf20>,15,1.84586,198.18099999999995,[0 0 0 ... 0 0 0]
CN(C)/N=N/c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x794efc25cf90>,23,4.696200000000003,371.242,[0 0 0 ... 0 0 0]
CCCCc1cc(/C=C(\C#N)C(N)=O)cc(CCCC)c1O,4.259637310505756,<rdkit.Chem.rdchem.Mol object at 0x794efc25d000>,22,3.4696800000000017,300.402,[0 0 0 ... 0 0 0]
COc1cc(/C=C(\C#N)C(N)=C(C#N)C#N)cc(O)c1O,5.920818753952375,<rdkit.Chem.rdchem.Mol object at 0x794efc25d070>,21,1.27334,282.259,[0 0 0 ... 0 0 0]
N#CC(C#N)=Cc1ccc(/C=C/C(=O)O)cc1,3.3467874862246565,<rdkit.Chem.rdchem.Mol object at 0x794efc25d0e0>,17,2.2149599999999996,224.219,[0 0 0 ... 0 0 0]
Cc1cc(C(=O)N2CCN(C)CC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,8.55284196865778,<rdkit.Chem.rdchem.Mol object at 0x794efc25d150>,35,3.5295200000000007,495.9460000000001,[0 0 0 ... 0 0 0]
Cc1cc(C(=O)N2CCN(C)CC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,7.0,<rdkit.Chem.rdchem.Mol object at 0x794efc25d1c0>,35,3.5295200000000007,495.9460000000001,[0 0 0 ... 0 0 0]
Cc1cc(C(=O)N2CCN(C)CC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,6.1249387366083,<rdkit.Chem.rdchem.Mol object at 0x794efc25d230>,35,3.5295200000000007,495.9460000000001,[0 0 0 ... 0 0 0]
C#Cc1cccc(Nc2ncnc3c2/C(=C/c2[nH]c(C(=O)NCCN4CCOCC4)cc2C)C(=O)N3)c1,7.7447274948966935,<rdkit.Chem.rdchem.Mol object at 0x794efc25d2a0>,37,2.3927199999999997,497.5590000000004,[0 0 0 ... 0 0 0]
C#Cc1cccc(Nc2ncnc3c2/C(=C/c2[nH]c(C(=O)NCCN4CCOCC4)cc2C)C(=O)N3)c1,7.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x794efc25d310>,37,2.3927199999999997,497.5590000000004,[0 0 0 ... 0 0 0]
C#Cc1cccc(Nc2ncnc3c2/C(=C/c2[nH]c(C(=O)NCCN4CCOCC4)cc2C)C(=O)N3)c1,6.2076083105017466,<rdkit.Chem.rdchem.Mol object at 0x794efc25d380>,37,2.3927199999999997,497.5590000000004,[0 0 0 ... 0 0 0]
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,5.494850021680094,<rdkit.Chem.rdchem.Mol object at 0x794efc25d3f0>,28,5.587900000000003,370.4560000000002,[0 0 0 ... 0 0 0]
N#CC(C#N)=Cc1cc[n+]([O-])cc1,2.886056647693163,<rdkit.Chem.rdchem.Mol object at 0x794efc25d460>,13,0.75056,171.15899999999996,[0 0 0 ... 0 0 0]
COc1cc(C=C(C#N)C#N)ccc1O,3.6989700043360187,<rdkit.Chem.rdchem.Mol object at 0x794efc25d4d0>,15,1.8313599999999997,200.197,[0 0 0 ... 0 0 0]
CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,8.920818753952375,<rdkit.Chem.rdchem.Mol object at 0x794efc25d540>,36,4.213520000000002,511.9890000000001,[0 0 0 ... 0 0 0]
CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,6.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x794efc25d5b0>,36,4.213520000000002,511.9890000000001,[0 0 0 ... 0 0 0]
CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,5.889410289700751,<rdkit.Chem.rdchem.Mol object at 0x794efc25d620>,36,4.213520000000002,511.9890000000001,[0 0 0 ... 0 0 0]
C/N=N/Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,6.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x794efc25d690>,22,4.090720000000002,292.34600000000006,[0 0 0 ... 0 0 0]
C/N=N/Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.4089353929735005,<rdkit.Chem.rdchem.Mol object at 0x794efc25d700>,22,4.544800000000002,357.2150000000001,[0 0 0 ... 0 0 0]
CN(C)/N=N/c1ccc2ncnc(NCc3ccccc3)c2c1,6.31695296176115,<rdkit.Chem.rdchem.Mol object at 0x794efc25d770>,23,3.802200000000002,306.373,[0 0 0 ... 0 0 0]
N#CC(C#N)=C(N)/C(C#N)=C/c1cc(O)c(O)c(O)c1,6.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x794efc25d7e0>,20,0.9703399999999998,268.23199999999997,[0 0 0 ... 0 0 0]
N#CC(C#N)=Cc1cc2c(cc1[N+](=O)[O-])OCO2,3.2518119729937993,<rdkit.Chem.rdchem.Mol object at 0x794efc25d850>,18,1.7540600000000002,243.17799999999994,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccccc1)C(=O)O,3.070581074285707,<rdkit.Chem.rdchem.Mol object at 0x794efc25d8c0>,13,1.6781799999999996,173.17099999999996,[0 0 0 ... 0 0 0]
N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)c(O)c1,5.6020599913279625,<rdkit.Chem.rdchem.Mol object at 0x794efc25d930>,19,1.2647399999999998,252.233,[0 0 0 ... 0 0 0]
N#CC(C#N)=Cc1ccc[nH]1,3.585026652029182,<rdkit.Chem.rdchem.Mol object at 0x794efc25d9a0>,11,1.4452599999999998,143.14899999999997,[0 0 0 ... 0 0 0]
Cc1c(C(=O)N2CCN(C)CC2)c[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,6.3872161432802645,<rdkit.Chem.rdchem.Mol object at 0x794efc25da10>,35,3.5295200000000007,495.9460000000002,[0 0 0 ... 0 0 0]
Cc1cc(C(=O)N2CC(C)NC(C)C2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,8.229147988357855,<rdkit.Chem.rdchem.Mol object at 0x794efc25da80>,36,3.9643200000000016,509.97300000000024,[0 0 0 ... 0 0 0]
Cc1cc(C(=O)N2CC(C)NC(C)C2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,5.58838029403677,<rdkit.Chem.rdchem.Mol object at 0x794efc25daf0>,36,3.9643200000000016,509.97300000000024,[0 0 0 ... 0 0 0]
CN(C)CC/N=N/Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.42021640338319,<rdkit.Chem.rdchem.Mol object at 0x794efc25db60>,26,4.476600000000003,414.3110000000001,[0 0 0 ... 0 0 0]
C/N=N/Nc1ccc2ncnc(NCc3ccccc3)c2c1,6.474955192963154,<rdkit.Chem.rdchem.Mol object at 0x794efc25dbd0>,22,3.650800000000002,292.34600000000006,[0 0 0 ... 0 0 0]
Cc1cc(C)c(/C=C2\C(=O)N(C)c3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,4.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x794efc25dc40>,28,4.4746400000000035,397.84100000000007,[0 0 0 ... 0 0 1]
